delegates,voting_power
0xC47c0be8B55c2AffE2bC1f925dD7A18f10614A07,1.31445
0x576DD2FD7EeF85ABC4c96917acc4f661e97b68e3,1.31469
0xe5Bd4145b51E35a2c49aE8DF4F0065Da449d6523,1.31508
0xE4f8840123A62B54E7851841054Fc77d0fA0037d,1.31561
0x528307dcDD11AC546Aa83291EA56BeEaBE58C1e5,1.31647
0x70956595D7d6d857E8E4bdc780EFDD29609D37ce,1.31651
0xF6DCA5DbB8eDa397963f45CFFb1df867eFc28D47,1.31736
0x58c30CC449803E7700331529827538429e7D616D,1.31776
0x5352A270932219539b2C2E15c9406b28858e793f,0
0xec04eaEfDd9a514964f136bd3E02398ec62eCC24,0
0x5224B710e1D4DcD701d3538EA0021D2Fd5636E88,1.31823
0xc89d48B14aF70aB26af4a04a90b5b2c033CC0F6b,1.31825
0x2da05a180d581f97E4aD7Be5756f9f5Ef18772F5,1.31843
0xDC402AC112ab3C8E9994Cec99513b7ad5c579c5A,1.31883
0x8d3372309B295c5cE8cDE2E90F979ACB93541341,1.31944
0xB0B869Da11fD448B95E02f86484307b4E8De04b9,1.31945
0x171d41a83014dAA551c6AA17b07DB4c74130E861,1.31947
0xF512a8B86d86198177dEa134E02bda1Ba3Ef6783,1.319
0x0b89e494ddE5bA0d774e5e9E202F1d67190E48D2,1.31922
0x0D414ec01cFf4b2237B6614572690ad6652C244C,1.31923
0xb23d12875559b7440d45aAEA5249F9C754cfc17d,1.31942
0x6778cE5f284D6C1b15DD2F49E5C7D7F0E0297336,1.31971
0x0e6AeD5B0a6D815c21512D928221773F9Bd124f2,1.31999
0xd1bAa0687FFE63bCec1e23D2A9311067322d3F22,1.32
0xF09b38561A195e2a92cAF3f66C1eB47B58419187,1.32
0x2566D8cF7f9418ab0d153c6702CA264Ba5ae1556,1.32
0x93BC06F2bC2aC04B51e868B6AFF3E0b2e8d4dc69,1.32
0xEA465F39D09fC6fF51A310e8328AAd9eF08fF414,1.32
0xDc19CE3bd78b8752a1df932FD93A272D9193C486,0
0x753ee116c92B47070A4Ccf3b730DE468B857f918,0
0xA4C1035A8f0a7D75cAab87d86D7c466d14c6C63A,0
0xd0Bc49660eDb7f917222F2E196B1B10867a97247,3.00336
0x392EaD148C56E71c08eBB2eAc7326C79aEB66CBf,1.32
0x50AcEf9a3488aa2e2b37C5D2Cf44E114C3118b7c,1.32024
0x6e953848958A8f436d2A88f05C83ea27dc5586FF,1.32026
0xa26cA71098517CC3185B7E3318D5AD9466fA8945,1.32029
0x24FCeACbcB97bB33Fb6380135B523Bdb1Ab0Ae10,1.32031
0x14E77f9480F06B32d4fa2A64c51E04d5930979eb,1.32069
0x7238A30afe2860855126345009468D6801ae817d,1.32091
0xE4220C9463D88d1378f2c47B3c9593531F624744,1.32098
0xba35651c896F6561E616FA04ABE9Fb2DAB4DD24b,1.32098
0xFC2726E73f860DcEca12b20d393b8a64E8E07C91,0
0x4612Aec0295C3c2195668bFf37Bf68E02F2dd65c,1.321
0x28e22461f30beFdDA947B821E72D703A35516a69,1.321
0x8380EAA4F63bFb981B413baD5016e971015A251a,1.32112
0xd4eF1aa497A13118d3874B65472d3F7F613F0fc9,1.32125
0x5462589d13029905b3d7F47Ff26b92553Eec70DD,1.32133
0x7333CA609DB62fc9B740808ae1cf7BE7e2524aDc,1.32151
0x4770F67Db9D09Ca7347C1fCcBf3795A464065eCB,1.32188
0xA8D8a8BDc273699A2dc02a2E1032a94Af24B8921,0
0xEd2fdf54a0f0936F997B097f9D3609435846b62C,1.32299
0x2d9aA80997330CEdf5245cFF94dA11Ce48d03f97,1.323
0xcF4a907E647f5472D3A8A5021d0A7e4f04D7b00c,1.32304
0xC9E4F9e645E8ecd28154046F450C9d33685dD365,1.32313
0x6345dd3045302a8C9c574238C89fAD2d45a09384,1.32337
0x8f25B1A399d6eb853B2F352a03e85763B9Af7a98,1.32418
0xa0254f19D987D8Bdba12A278B2d207A317D050Aa,1.32544
0x093182f687f584739ac6338764E5428df7b9f094,1.32569
0x12BD231647A6a1E9A0BA0a872204bA116C5981c4,1.32617
0xb60bc898D502753da0995cA0131894Ee3e3DFC11,1.32623
0x86b0e3E186ae6927Bc6291aE927D2E6296F30dEC,1.32623
0x061B3ACA61570fa4259198d8dD7f9ea1221b767d,1.32623
0x245603bc41706dF5321a593ab7cd5a045BAab952,1.3266
0x9D5C2D1f81084f81723a64C135dC5A5464009564,1.32667
0xf322328C9960aeAA0Ca094Cf8931Bc06de1B6EFA,0
0x1e38f714aE87A73bC6E8C18b148841255AB81A3d,1.32695
0x194510bF47a94247B66423819584dF17B9Db144d,1.32707
0x4cf0AAfdA3E2dF6e32C9e1Cb0623f6C13c772a7a,1.32782
0xB1a7439138bd1C195247c7DfCD5025409ADbf9ad,1.328
0x58cB4f5806b87C483cc8d00bcBb6891c55872572,1.32801
0x59E57aeDef1B8Ccd4e17ebccAf007e376e4cE288,1.32828
0xaFD6139e2689A9a971b1B5ceCDF4Ae61A3a58Dd0,1.32848
0xfC128Da47122D7A1E182dfde20121a82D7Aa14C0,1.3285
0xa227B708CB956a84F55a21845E48B8F5A848f356,1.3285
0x79eeD13cf2d1530E36D07b9A96C17AB795302a54,1.3
0x44A7b948418F94ffE6f0deE3868a4E5004c2346b,1.32897
0x96389cec7d9e11164f50d41A28b228F49F1E6847,1.32909
0x97779EE80042c304286c9A54138dB461DfE7f4C2,1.32965
0x1cf51e658E7fA3c698fbf8Bde2435161E84Bec00,1.32978
0x5b2C003876446A97Fe6A603A41152b794960dCEB,1.33
0x6902e11A7E348FE60Aee39Fe14B2F103C097574f,1.33
0x8Ed51F410DdED66E4a4d8587569884aB3Ad90c13,0
0x3a793F7E12d90db2492b54188cc0eDf84D2F9007,0
0xd95BC3175cC2F2B9a3f8Ab33a40cf0D6117AF3D1,1.33
0x02122cA5A57EfCd5b51A45aA2fC489Fc92c4C92a,1.33
0x8bB9D5908cdCe82915A847Fbb34fd93e1E50CCc2,1.33
0xC734685706655c35E5330aFD726E728513F9cfF3,1.33
0x6F2fa80ea60543D7126F0cd8BdbFA37078b50538,0
0xfe576289e53F561e5ca84B1A5D544ae6a9816F9d,1.33
0x35E3a5f9A59A441f5b87416eD68eb99753e59171,0
0x08d8Db85AD681Fa6a80c0D1Fab9312F00D1A1888,1.33019
0x429ff94d0Dca9Ec04CE03B10Bfdbc7b4A25b3548,0
0x5b7aaE2622183D7d219528E06329a94ca9BaE9D5,1.33024
0x97bd90b0D1e9a940E37B37beEE92bC8bD5b0e272,1.33041
0x76838A7B06f68a15f1D66Fb130d50fa1773c6ec1,1.33048
0x9BD73f42751eea4f8B50812C47F384944DD73ED0,1.331
0xe655FC8D5B324430C1E5eec340A06C41F712496E,1.33145
0x487DA8964B571Bc322E5FCD5d9DAbceEe0eb283C,0
0x19ee0cdf864bef2d94F7B7a79AFa8CA1f2e22D7b,0
0x29Aa4ADAF543a29B78Ad21F9E8ED8d04685D34f0,0
0xc365Fa940acce8283DF2bC4F3405Cc0F21394894,1.33194
0x4A013fE5D82c1648f03a411b140A980BF5A5F7dC,1.33216
0x8A1e95d9A52831C4588f36990B589544dDEF2E79,1.3325
0xD7018846E545E48Ae44876b55a40C7C2667e7a0B,1.33275
0xB689490f72d1BD3dc86c65e1c9a53FBD35c2c0A3,0
0x4a97658Bfb096a0695D93860e5cBd00625Cdf099,1.33309
0x4C2E5e17480cBa788dA1294038E28c9F014Dd67f,1.33336
0x54dF40311F8C9bDAcA42Ce350C58E7869D4ac1FC,1.33339
0x9E49f369B7Dd3DA072404d37327A6dCdEe116455,1.33348
0xaB888291F4127352B655fd476F64AC2ebfb8fe76,1.33387
0xceFcDf7F9572502af61E360A6d66B28e43829A2c,1.33438
0xf0A7799EEaEf88A082aEC91D80C3652bb0A3F001,1.33568
0x8875eBF1335743D2d3A81B8D1A6b1C274f7AE81F,0.006
0x2B6F8e4B67657260001962772f44339c0fb4E3fC,1.33651
0x42082f02FE0758D477f69674FB3dEf31A7E8189D,1.33665
0xB9364315d8A00A48881260c729E049f00AcfF646,1.33671
0xd6D5932f111214Eec0fFb43F773C47E4C58F5111,1.3371
0xA3B75CA551703cc42469e1B38B92A8A841bab860,1.3375
0xC344a689E226b26dF2b6090DdF9Ec687A1DB0a30,1.33822
0xA87a586C64a0c53E4DBb79476323789345dcc52e,1.33843
0xCe7f01e54979c630ca32cE605376957F028e43c4,1.33855
0xe705419eCaccaFfddE8692265baF1Caa60470D2f,1.33857
0x899a8495E93020Db81Fd758DCB8985f1094A28e3,1.33893
0x60C41308AfA8079935854C27AaA727ea5B378633,1.33917
0xC285Bc194b4C2ad6bAB0b789cb05C23F94f43371,1.33918
0x48cE6aB2B507A92c4497A300E96DFba9049B45Ca,1.34
0x71C126d6fAa01E50275AD6bb51A25d37c7325983,1.34
0xCD8eCC62A8F1EeBC29c4a0EF73b1E2c21f89c136,1.34
0xC6cEe5F1f5cfEfE4580747981A1bA4D079D4Dee2,1.34
0xdd348ad5Fe06316a6DbbFFF4A1b6C32b5dd4A6D7,1.34
0x7595FBA1F5323b30e18c8146B39AEAec6729F890,1.34
0x380B22104553c98126b82B516C4192aE19F21e84,0
0xcCE9A28b570946123f392Cf1DbfA6D2D5e636a1f,1.3401
0xF3732F3164f1b8a2252aA14f817f77EE7D5d11FF,1.34047
0x1278cCE14bcB00321948dA75D73CBf9997606E95,1.34079
0x199d2cA52C085A5E9F98b8C51bAb268f135b6dBa,1.34097
0xE9Bd34bf7FA65988cEae405F239D01135c1F6b01,1.34193
0x1BCA4E9f0c89aeE8B7BeE65891eeb420e4746D5D,1.3422
0x1Fa0309adEf3Af44817aF5E69da454a3bEf27380,1.34321
0x673E99F8B95D2542f4745324e27fc438a6F853e9,1.34345
0x17061B08892224811aeEFA2152118eAa337614aC,1.34355
0x9332830c079a8f646858De0dC514c7c347211e8D,1.34375
0xfE07e9690B769C4aF17D73D1dFc04619607cE406,1.34379
0x7F85Cf44E446a4B1AaCe2A28774E88cd6d4e3441,1.34414
0xf8B4B4576043f10Bbfda836008330F916EFd281b,1.34478
0x093959DEA3C17a07D24F51421360c758fAfA0457,1.34485
0xb54196b753cDC25FA8d00AFA224BF975D8BF97Ae,1.34563
0x7311689c78F01c6e16C6A6E53e66eA90837A5789,1.34598
0xf189E7c8Dc486b3Af4A9bf84539178e10B50d1FA,1.34652
0xcbCc36Af59675e7B291DcBCf7c5Adc7B9894969d,1.34658
0xA5606Bc5116864B1E154C35047BE60bFD2797e07,1.34701
0xE335599f038150cac326004f3D9a070a5852a3a2,1.3471
0x80b7948EA2575b16E5431d07A6a027C0087e4444,0
0x8829C1C72a9fCCf8a79aBca16fBd3444654B11ef,1.34738
0x4077D248D405e29DA00C7c0553B2A808676bd70c,1.34743
0x6C9C61b3e03c4FC9c5B67d2A5668f4fbd6Ab8762,1.34777
0x5c2632cEDb167609c7f12e9BBFbC5665CFD66d40,1.34812
0x007b4d2a928257e2ee7e22cb6FDA5B6899360429,1.34845
0xD8EC3c8Ff6cBF933b9d37B266b733cd34abE51A1,1.34889
0xAF6B78748723A51b15c33B959F40b9235e97006B,1.35
0x5EbFEa2e9239395D4dd001bB10a6Fd4A42585ad9,1.35
0x49b3D93D811d33798401Be37677E523BDBbE1708,1.35
0x37a1789416bc16941F4b6f41fF3B5CE8e77140C1,1.35
0xBCBD982eA09E3c0F15c9C115837b18b21FBa1e06,1.35
0x3EEd092AC4714ede886372aBAE7715DF240F97EB,1.35
0x6Db0D70c52B38Fe480a37611718eD4a8B9e43f00,1.35
0x165fd23327e2C69877968Dba9F5Bc8D7714770C8,1.35
0x0AafF2c5cA7938a249Fc1FFBd0233C51Cb4315F9,1.35
0x564a8A4A7F38Bc2C94Af1D2AdA05142E8d617661,1.35
0x6ce093868DfA5c641563ea403F338187D8b0dC52,1.35
0xa86684c9d5ec4428000D6A696DbF13b2514ECfdD,1.35
0xf2Ee6d5D01703d5C35Bc0C9069f41eFA3A03E92B,1.35
0x29Dd86422F4d29Fdb024091ba0888E0D3116b9E6,1.35
0x86505baa2ffAC3444FBB9A53c6c75833d088c6c6,1.35
0x806D8F387776C83a36440Dd5f6Fa32E2D34861bd,1.35
0x2929eaB0AA98eAeFE7301518a3D43cDE2134049E,0
0x07063147A4742e412E2e9BA462F0BeaF42928358,1.35
0xC5f9d00347a4b7b179e2EFA785E9F60e6bC45373,1.35
0xFbFb506A75Cb4C32E6ED7490335De139eE0f69c0,1.35
0x3099e5d0A6CA116F06E24A12C9a86bA5e2e5f84a,1.3502
0xFB55c247FEDE5BC324fA77f208D82D8E41889B76,1.35037
0x2ECb409ec3cBbACDF073ca5d6e2dEE5b7E1F0000,0
0x24749AedF18208aB74A8110E07E820286Bb5acf8,1.35123
0x1C05dEcb151A459E8B045a93f472D1B238204094,0.268137
0xA76e2f841F181B6544fE35413fd136DA11Fefc03,1.35231
0xB37b54DB1CdB7Ca82dF3eB372067Fa94AC962882,0
0x2446f1a75162F045d02F23D1D3b0F5A2C0f9A4cB,1.35315
0xf7985e47f8efE796352f416BedD430001c5cF0ca,1.35366
0x7c1584124360Eabefc74E0A1CB2e5b89Ad7b6788,1.3543
0x93cB54730dF10457F1c9c6B9E3399203C08F5217,1.35438
0xC7873a3c6045827F7454E331E6cC98CA39E816eE,0.154874
0xB798e1944D57DAc59DA1DDd833506f49967DD6f3,1.3557
0xC56242aCB0ec64dACcb860eFC39F6180781730D6,1.35596
0xDb6a15c169551752Cd78Bad27C8708E13DeAe565,1.35721
0x6A8ae9F1EBEfd842DC7E9eA68d48D0a9a753D5b4,1.35752
0x8403116D0a3f01dc2EEb2AadbF7F80d4DAC3Bb93,1.35806
0x7156e937e36B21a6E951820c166F6897E5B679D4,1.35811
0xDD7724Eff52c6ec5f2F7649EaDD5025D890B3690,1.35844
0x5E95d336E968736Cb37983F15Dd6359542764C97,1.35886
0x8c6B9D36A1fDB1958D9A8C116eFEd77D94089D41,1.35931
0x73F3c2BB4361269e50E3818A434295EB2D3B1c30,1.36
0x993E869a4a108BB9a947bC466C9c9839B53FF0e0,1.36
0xbA5Ec65681dF9b65a8F349634279207C342f3bc0,1.36
0xD1E37465B7D04fd2fc3e4FF9712fDCf8Cf5d4246,1.36
0xADfe4026d4Ee6cD7165bad1d4930F289E0d313fc,1.36
0xE5C3685cA9141c6Ad925abA5FCf2C16EdE2fAaF9,0.000175132
0xE47A6A78645f703d76038b93C0DC39dd33aA3435,1.36098
0xF27C6D1e6aa65F6A600017A76cFD40cCE6E3c7A4,1.36136
0xAA635aE1BC2Bd90DBfd4BfEaa4eB4507Ab5eabf3,1.36216
0xcd6b9fb0d134017C39B86Bcc18edAa02DCc6E4E2,1.36225
0x99653E6A5B8FBca5EAB123E9960e145aeF4CF70F,1.36262
0x0b739F473C9294c351DC844199e569Bb96518a1B,1.36316
0xD80d57e2d1cBF09b14626EC3974f12c1952917C8,0
0xCef87676b7dFD1538e8C0dA209Af820dd057374E,0.00378456
0x51D2c4abdf244Bc9EED0F0CA792009c5De636Fb9,0
0x917Dc659A5832a11a5B0467bFeFcA266EAdb378A,1.36432
0x63890c5A59caf10c38c905fb87F19d0Ca65043DF,1.36446
0x71396c114c60F9d369C8A1fF2D074C9e37022Ba7,1.36494
0x038D1BCDF13bCfCf82604c0893Ab598c243b21F8,1.365
0xe54D1a633c30952a85525b1D2B8ad22762728e52,1.365
0xf21960cD7600274fBE2c1950F1ea38bEd5834a49,1.36537
0x7C9D7AD7D0362D177C5AC69B02aA3F511Be43D02,1.36601
0xbb18b8dC787951c49f8E2Ff3D51AcF6bE2ECf71a,1.36629
0xBDa6e0C4750aED70A6Ec048594D89b90481355a6,1.36663
0x6818A78FDeA88B39eD28492172195AC3A43a3C87,1.3668
0xa2D7a10a00D71A955083280B3d5c8EfBf5ff64f2,1.36701
0x87C7475E80fE021554EB89f7feCA919541eDaADc,0
0x30DDFe897F8fe06Ff29415984AD60aD975326EA1,1.36803
0x057f5122a1Ad2B9280ABF92528958ABCA0a7D849,0.06808
0xDa94C818a091B777f67962F683071417F1Fa4951,1.36809
0x42E6217b03eCbB7B5EbB503af6EC0Ed07ED8aaa6,1.36852
0xBBE82615988f669d2B6BAe63e24f4d44397894d5,1.36874
0x415825108F1fEDE8b4C48d46e1ff47203602FDaC,1.369
0x6F306D3B78943418EeD3747eeDBAAD32b474925f,1.37
0xED4Ed8846A89ebd77d815073D1A1E7401a986cD6,1.37
0xDbEe83AA15a07fA219E5ba80d1b1060033530d42,1.37
0x34e9008Ee3C63217f04CF727F991d9C709897B0c,1.37043
0x35A901098CF337B41A13bc0f245547497B384871,1.3708
0xB939bA8f27829d119a3E1ef98eff412AdEb186F8,1.37081
0x3D751973950620Cf11C12cC5b5f688156EA647F3,1.37138
0x9AEb20df6E3deC0E4e72D6155995edABE319E7B6,0
0xbb45ecDa8A2C6FADfb7333972C50ae372F8EE36B,1.37151
0x5ec0cc2C7D2fE36f943000A4e1e8212E3dC71884,1.37174
0x96e865E2D0b2fb912b3f74dD59BB6C279f84E5c5,0
0x39CdAD945541012D7C2Ed4fF59B0DD6b2Ec88093,1.37194
0x0691fC35432406cAD6721e878d44aCDbB913Bc68,1.372
0x5e2873c6B9b303b4217bA6b874924b0A5C622993,1.37266
0x7Ab2E1ED1E14ef746d751854d161848Fa3Fc1177,1.37279
0x421a4Ad68698bd57F8601055d78e512cD12a2A93,1.37357
0xb037aa9f0bB7B2F77A05Adc35C2BeEa97f11aCD6,1.37364
0xa68aB6d6668745c4585667aE4a91c0032dBb932f,1.37368
0xd6E7bfE0d215932D9734121259A316D5fd389E7c,1.37403
0x26aa9CBf025FB9938056476B77Fe7c5c374C2222,0
0x20BAe59C5b5ADcE508f13B0f452e056AD6e7A8E3,1.37469
0x807db7BE036a28F51A6A6750248dd05dAf87B856,1.375
0x6c4e1cbf5dC97883B937936Aed944Cb9b5F81442,1.3751
0xC697558b62e14E04993Cf5fF99266607ECd6A4d7,1.37585
0x48aa9d67cb713804C005516BCa7769c159d7897C,1.3759
0x5c149318E8295F398bB555dE04fe8753688782C8,1.37601
0x5E809FF61BfAb23F8B8Ac84740751A8b8Cf6d0f2,1.37775
0xB20Fff27321461B53F4730B40D7DCa937469f599,1.378
0x554A07aC2E7A07a18CDb604c5EE8158925C9Ed28,1.37806
0x0a75bbaB42b8b2Ed6a8Cebf7Fa4070F0CFD6105E,1.3787
0x38b4f9986E4CA146A6ed14c29fCd6E19cc0E35E9,1.37977
0x16893bc85C88a03Bc51c7749335F333e17f18533,1.38
0xFD9b50b9CAA919E6f10DA0D513f8c8E3541f7278,1.38
0x626c49D6295CE8b05645F68ae7b130eC68680bD2,1.38
0x5409D4188D45508e9D43d3273e20BeE5E93D3065,1.38
0x08d379F9b3a192FAD48321CC214b917D089289dc,1.38
0x363868e87c7653Ea7AFBD9e02a0b4DCe57191206,1.38
0x2876Af0e19e87C4fACF7f52Eb75638ab12404772,1.38
0x5D4B08e8Df3a791Db328310f598a13fC786aFa41,1.38
0x219f7b961ae578aF37F224593C978B66C8D4b9AD,0
0x4BD0FDE7D667fbe0Be97cdCe1ef9756f8a759C1A,1.38
0xF5927De4501E9A145eaC6F9Ea67af40B0BaFC713,1.38082
0xec7A60B30B2F18B13469C0039eBe176C8519A062,1.38089
0xfa0a089Ac36BEd8ABfd9DD0F25fFe0d47D9b0e9d,1.38148
0x2AECaCa546D06FbaC58F9aA6380B700F8aB321Fc,1.38154
0xD12D33C7Eb6Cc8d8865d7960Cb6E7548695E92d8,1.38157
0x5307d5781993C4B6FD827791A18D83dCBDa67Ec7,1.38205
0x946eaB533dFe5cE5853039c2b498Ee023c043Fc6,1.38291
0xf5A9FEfF0c4e48F6CB276c70aE98FC349F985315,1.38321
0xA7Dc3d2eE9E99D7dAc40fD3a18eEC48D881A8795,1.3837
0x7CDE5a24D79759dc4785D9787fb4731fB04987d3,1.38406
0x0e6EDa8213216887b86aBFFdd8AF2A865A56ADB5,1.38453
0xa460E81Fc28743A873D08EFD9b416fA21c4452d6,1.38608
0x49Df820153C9DB62147EF25d6E13d441d4c74Eb7,1.38693
0x478044ED463e64e0e90d38524C9bB4f1f9Bf7239,1.38703
0x599E0882768b34BeDBC1b8f5A03ED1301FAe359b,1.38715
0x42821a945557B10F3460BA115D081EB7ed8e32BC,1.38752
0xAe7266EEB2de7Ca08A5e34d23408FbdB6AEE81EB,1.388
0xC5f2A9725Debfe1c556b55AE373333D44f9A3771,1.38808
0x57d8e9850B7cFb1488123E38d8C4B3066F953D9D,1.38811
0x82fbed074F62386eD43bB816F748e8817Bf46fF7,1.38825
0x00A7949aa0F80C274ef6048F6AA3eb35EbC65F48,1.38842
0x08baFb4400A102Dddc5e5d584abf0aA38E174c57,1.38879
0x4997D8282CCeD2C72F867826793aA748B1810fA4,1.38918
0x6085Cd58829A663D7D6486e637994E4dd9Cd13c1,0
0xbe09DE9f8caeE25C422459C1E13D6CaEd78683fD,0
0x17845eB6a11A367029b6f8643b8971c25a9A3a72,1.39075
0x3ebBa3A20F26E91806D53d27144DBdC72e547679,1.39101
0xda8fFaab8d0656036825268bFff1AcECA755e781,1.39103
0xdb10480E5275C1b416E9056C81211357b26462AC,1.39121
0x620e5F413d2E91d617C75207BC776b2e0933182e,1.3913
0x62A4E25F6434A2B75be5794C957d19aF6b80f752,1.39132
0xAF3E7C64dc26F77526Bc857A302e2Efe5aa0F8A7,1.39162
0xB7c21c7112FBEe258DF6903D259c03CcaAa6Bc7f,1.3917
0x541FFD67537185Cb4ABC2b028795C2Bf4AC6C45f,1.39194
0x268C824BE6856348A0c8A57F3F14573E16057FDD,1.39199
0x7b955b7ab53a7a2e8a78D898Dda64bae85F68818,1.39235
0x288E48a5103BD6A50Ca27e87fab622dEFDA2dbd6,1.39238
0x4d477F1aabcFc2FC3FC9b802E861C013E0123AD9,1.39287
0x908c7E9be0844FCC87081e30a925659484C910fA,1.39317
0x2659c70663762dE8A1Eaef4D9D5947d56a778588,1.39347
0x14c79d3bAdaD71FF25ceE6d17d16aad180f0166a,1.39395
0xeeca34B6d4b5C1eFC39EC973c099404070Ad2024,1.39457
0x82aE868995c9936a5f3B0384f2e94eB88Df629b2,1.39577
0xDAd6849D44f89e61D6E634166a16178F923586Ab,1.39622
0xB32AA4b0dB0431FC761c622874482eE689896CCe,1.39641
0x6523a1b0CeAD2D4bA47dE948C736a0AD07E84815,1.39665
0x1625a07D88F600877Ce0695f36874f32431E1111,0
0x7bcdf76694d630F32Cc156520D94ea8398F94571,1.39687
0x94a056995557AfC9087399F9f4ef18d83A2B4CC1,1.39727
0x761599064123Baf63413e5C7b84e25eD64531867,1.39758
0x9cE2a347fA1640003b0f34bA3af0503156173bc5,0
0x4f4e13B91C31C6DB330e1c375B9c6f86eAeA411E,0
0xC05AA471f3bF88c940812d17A7630F620f003778,1.39925
0x6Ea21F3583dE1c9542fA5eeBE4362fA0AA80293C,1.39983
0xC83a89D940851422ab90d2198A2cb124C4469C69,1.4
0x78b4bE74FfdBBAbe6C6FfE91E7d72E4508480C47,1.4
0x75EA49A3Bd7627beff582531D7202C9C2cf236CA,1.4
0xCDb0D336c6DC3AbD7d9D4defD91f7C6441367a8B,1.4
0xf8cDf4CbA78E40d39ed8Fe12F6BBC859d5698022,1.4
0x1089580490a8D23472b011248da7DaCfe03e96f9,0
0x197CB81eb142eB7749ac60C9279805f90c5eB07c,1.4
0x9021082f6195d973970E9301d8A1D6B4018810dF,1.4
0x1489E0161dCd7d18c5B047B8B5Bd9069BeD886f7,1.4
0xE3B733500672CD9867a400b7d979d58311888926,1.4
0x71B55d92ACBe7AFAC302F639B090F9b992624182,1.4
0x5bD166035Bb746ff5C2Bc190Ed615e5761E2Ad31,0
0xeB12309E2b2028e2C55891A97477EFdf85820914,0
0x201b800dce66F53A280a04790a8348E920153Ba2,1.4
0xE362f604713272A472E3692367A57884d3C1de14,1.4
0x3aEa6eFaA6A4C4c5B38C40E168E98E989dEd946A,1.4
0x9B8A18D4cb16071Ad4E1557141d097088AaaB67C,1.4
0x4d525B59A7B3A52E479659eD944b1c8c1F001aFb,1.4
0x92d045fEd8E436a8453442A4f6E66F366376EDcc,1.4
0x99F83eC57Fe1e09da9a20Efc00156b71826E11C6,1.4
0xbc4FF1f0520cE81B7bBbDfadAFee29709B5853D1,1.4
0x42Ea7eEa68ECb07d8436E8957323d5c6BA764ec9,1.4
0xb5E2Db8633E6096CAb6794b44De981fcC2C951d5,0
0xFC41E881b7e892438BbD3D95751aa673cdB6f2AA,1.4
0xC8DeDe2D4fc9Cc706bad4d4FcC2c5F9a0e21E4C3,1.4
0xE86c3b668be829CBADf649A5d5377Bd9D1edD527,1.4
0x8Ce0a0D8E0072fD89eA251950cd8C361c6025508,1.4
0x2A9D7A7c548F777DB551930B1960daE9Cb25A486,1.4
0x6aCb872F1EB512c9DF43306E6E80F4ea5398A866,1.4
0xB60654233c0e224d2E3e09F69C7B4f4dad95124B,1.4
0x1D1B4f929Ee3FE7f0E8A04Acc0aaca2Ac2534A22,1.4
0x70e22a046df80DeF5AFD69FE3210B818D45B0417,0
0xF51Ad0Fadc0201a1e7aF645F5466aD1cA0c332A1,1.4
0x84Ab11817B6EA0f5EADAD5cC5d9351c8A2977C95,1.4
0x48e9E2F211371bD2462e44Af3d2d1aA610437f82,0
0x322Af20457Fc8a990F90c0497904c247A10d0C87,1.40017
0x04c1b9eD0105F799217E06Fa496Ea022719491bF,1.40017
0x1fB207C25F5709641b41e1d4c1bFBEcf94D5d278,1.40068
0xDC6657A6e3eE8ec7004DADD99A7A030b975556f8,1.40084
0x1f79d23914E1A65fdFB74c0A4F0c61D7BEE3a187,1.40125
0x71aDc3Dc5937Bf3b058E1906697825B55e580583,0.00175808
0x329Ddfd28bB70aF9a32D6c74852DeA54476E8C5D,1.40188
0x69cDCce5D99bc1227268851152309F90ad38A702,1.402
0x7F9B9BCEAEe6F044203a888853ED85CeF915eD9f,1.402
0x71DcD15d5A69B6fECF501d3B58929be16271fA72,1.40217
0x38Dc0f45708f2792B3D8d6EFE74301F082e64ffd,1.40217
0x5F4ef5C539a56291665FcCa4e6b7a6446AD11Cc1,1.40245
0xf9Fe40cc7297DeF42FD3759571e237B414d5C0Cf,0
0x4cAC5154C1838c7cD8Eb5d535ED7ccf8d70099f1,1.40371
0x2Fa65dAAEEcb7Db16584F81D7F6473Ebe807C692,1.40425
0xa8fA325872A3929fa7a3BBB6bc7CcfCBAAdF2Cfb,1.40602
0xB43B7252D06e3A5F50f539584f386fa3D055776e,1.40617
0x9C7Af143d073AF7FC6cf9C4cd9926C284242ce61,1.40671
0x8C226F42f020EBf8be633f48079216E346DE3190,1.407
0x5B26eF2c82c588B25ca0b60e1B8627438D046D52,1.40717
0x46e75000B091BFbE6fd4Aa3E28595323a50eB87f,1.40721
0x8d56faF1601851B12C765B31F6E66Dd24BaCe89D,1.40731
0x33aE037B2117dfB104ebDBc40D243572EB5f6cDA,1.4075
0x0003795C62bca96842c658d4b4f44B181C36d01f,1.39
0xF35C837ab1E4449C11a3190ECA51cC70f6ed6FD5,1.40778
0x75d25Dfffff585b83B3F535B6eCAd842FAe3edD2,0
0x9C3cC420829e02155099dF23Fac55471cFeb9C7f,1.40817
0x203aFa5A8250bde39f2C9F302087CA7E57D6a0C0,1.4083
0x392214B7643bfD9aAf8C0475289f77847401eD90,1.40845
0x41662C7e14C8e782b8913761C34F573D3ca2E772,1.40854
0x0A3e520aA26736e9CCbA6495B2205C585E8d01a0,1.40854
0x7F968EbE6514e55Ad3bDc21b1bf7c9E756592426,1.40865
0x92D2eeacF8c6926d904e7bbf692439Ce61641555,0
0x0ab933410bF2C2725aFB62995E928A02145010A0,1.4088
0xCE7E54150E213eb6Bf293A1a3D55e09D511D6a95,1.409
